election,race_id,poll_id,question_id,state,start_date,end_date,sample_size,Dem,GOP,URL
2016,2016,2016269,4,North Carolina,2016-10-10,2016-10-12,600,276,252,http://media.wix.com/ugd/3bebb2_dda23cc232d44336bac0d64e85a059ff.pdf
2016,2016,2016247,4,North Carolina,2016-09-29,2016-10-02,805,354,346,https://www.bloomberg.com/politics/articles/2016-10-03/north-carolina-poll
2016,2016,2016270,4,North Carolina,2016-09-27,2016-09-30,660,297,257,https://www.elon.edu/e/CmsFile/GetFile?FileID=650
2016,2016,2016185,4,North Carolina,2016-09-10,2016-09-19,400,176,160,http://www.democracycorps.com/attachments/article/1044/Dcorps_WV_Sept%20BG%20Deck_9.23.2016_release.pdf
2016,2016,2016271,4,North Carolina,2016-09-12,2016-09-16,644,277,283,https://web.archive.org/web/20160921055334/https://www.elon.edu/e/CmsFile/GetFile?FileID=638
2016,2016,2016272,4,North Dakota,2016-09-12,2016-09-17,400,128,172,https://scribd.com/document/324685567/ND-Pres-DFM-Research-Sept-2016
2016,2016,2016273,2,Ohio,2016-10-27,2016-11-05,1151,552,541,http://www.dispatch.com/content/stories/local/2016/11/06/dispatch-poll-finds-presidential-race-too-close-to-call.html#
2016,2016,2016239,2,Ohio,2016-10-27,2016-11-01,589,259,277,https://web.archive.org/web/20161104001657/https://poll.qu.edu/images/polling/ps/ps11022016_Sbyf37m.pdf/
2016,2016,2016045,2,Ohio,2016-10-10,2016-10-16,624,293,300,https://web.archive.org/web/20161018214453/https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016274,2,Ohio,2016-10-10,2016-10-15,774,364,387,http://i2.cdn.turner.com/cnn/2016/images/10/17/link.3..pdf
2016,2016,2016246,2,Ohio,2016-10-10,2016-10-12,724,326,326,http://www.nbcnews.com/politics/first-read/poll-clinton-ahead-north-carolina-virtual-tie-ohio-n665981
2016,2016,2016275,2,Ohio,2016-10-06,2016-10-12,1200,528,492,https://web.archive.org/web/20161104020020/http://ipsos-na.com/download/pr.aspx?id=16070
2016,2016,2016276,2,Ohio,2016-10-09,2016-10-11,1152,553,438,http://www.cleveland.com/open/index.ssf/2016/10/new_ohio_poll_puts_hillary_cli.html#incart_2box
2016,2016,2016277,2,Ohio,2016-10-05,2016-10-06,872,419,410,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_OH_100616.pdf
2016,2016,2016278,2,Ohio,2016-10-03,2016-10-06,812,374,349,https://www.scribd.com/document/326848657/TargetSmart-William-Mary-Poll-Ohio-Statewide-Wave-2
2016,2016,2016279,2,Ohio,2016-09-27,2016-10-02,800,368,352,https://www.scribd.com/document/326538857/OH-Sen-Anzalone-Liszt-Grove-for-the-Ohio-Education-Association-Oct-2016?link_id=23&can_id=3988fa989da190d30e93d8a03b9a4393&source=email-morning-digest-oregon-republican-says-educated-women-cant-be-domestic-violenc
2016,2016,2016248,2,Ohio,2016-09-27,2016-10-02,497,229,244,https://web.archive.org/web/20161005111043/https://www.qu.edu/images/polling/ps/ps10032016_S27kmrd.pdf
2016,2016,2016280,2,Ohio,2016-09-15,2016-09-22,652,280,261,https://www.scribd.com/document/325387759/TargetSmart-William-Mary-Poll-Ohio-Statewide
2016,2016,2016281,2,Ohio,2016-09-18,2016-09-20,737,295,332,http://www.foxnews.com/politics/interactive/2016/09/21/fox-news-poll-ohio/
2016,2016,2016185,2,Ohio,2016-09-10,2016-09-19,400,184,184,http://www.democracycorps.com/attachments/article/1044/Dcorps_WV_Sept%20BG%20Deck_9.23.2016_release.pdf
2016,2016,2016282,2,Ohio,2016-09-09,2016-09-12,802,345,385,https://www.bloomberg.com/politics/articles/2016-09-14/ohio-poll
2016,2016,2016283,2,Ohio,2016-09-07,2016-09-12,769,354,384,http://i2.cdn.turner.com/cnn/2016/images/09/14/ohiopoll.pdf
2016,2016,2016284,3,Ohio,2016-11-01,2016-11-02,2557,1125,1151,http://big.assets.huffingtonpost.com/ABC_OH_STATEWIDE110416.pdf
2016,2016,2016285,3,Ohio,2016-10-23,2016-10-30,1187,510,570,http://www.realclearpolitics.com/docs/2016/Remington_Research_Ohio_October_31_2016.pdf
2016,2016,2016286,3,Ohio,2016-10-20,2016-10-22,1971,828,907,http://big.assets.huffingtonpost.com/OHSTATEWIDE.pdf
2016,2016,2016164,4,Ohio,2016-11-04,2016-11-05,900,351,414,http://media.wix.com/ugd/3bebb2_4c95f9bb0b874960a67b0cb7c019efd8.pdf
2016,2016,2016287,4,Ohio,2016-11-02,2016-11-04,1189,535,547,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vvlr48n70w/OH_Prelim_20161106.pdf
2016,2016,2016288,4,Ohio,2016-10-31,2016-11-03,844,338,363,https://ru.scribd.com/document/330232698/TargetSmart-William-Mary-Release-Final-2016-Election-Survey-of-Ohio-Early-and-Likely-Voters
2016,2016,2016239,4,Ohio,2016-10-27,2016-11-01,589,241,271,https://web.archive.org/web/20161104001657/https://poll.qu.edu/images/polling/ps/ps11022016_Sbyf37m.pdf/
2016,2016,2016203,4,Ohio,2016-10-26,2016-10-27,800,360,360,http://media.wix.com/ugd/3bebb2_136cb97bafca4b36838f08d63a5d1a0c.pdf
2016,2016,2016289,4,Ohio,2016-10-24,2016-10-26,1150,506,564,https://drive.google.com/file/d/0B4lhKxf9pMitc3JzeUJiN3MxZHc/view
2016,2016,2016045,4,Ohio,2016-10-10,2016-10-16,624,281,281,https://web.archive.org/web/20161018214453/https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016274,4,Ohio,2016-10-10,2016-10-15,774,341,372,http://i2.cdn.turner.com/cnn/2016/images/10/17/link.3..pdf
2016,2016,2016246,4,Ohio,2016-10-10,2016-10-12,724,297,304,http://www.nbcnews.com/politics/first-read/poll-clinton-ahead-north-carolina-virtual-tie-ohio-n665981
2016,2016,2016269,4,Ohio,2016-10-10,2016-10-12,600,270,258,http://media.wix.com/ugd/3bebb2_dda23cc232d44336bac0d64e85a059ff.pdf
2016,2016,2016275,4,Ohio,2016-10-06,2016-10-12,1200,516,468,https://web.archive.org/web/20161104020020/http://ipsos-na.com/download/pr.aspx?id=16070
2016,2016,2016276,4,Ohio,2016-10-09,2016-10-11,1152,495,392,http://www.cleveland.com/open/index.ssf/2016/10/new_ohio_poll_puts_hillary_cli.html#incart_2box
2016,2016,2016290,4,Ohio,2016-10-05,2016-10-07,997,459,419,http://www.cbsnews.com/news/poll-gender-gap-in-views-on-trumps-2005-tape/?ftag=CNM-00-10aab7i&linkId=29728068
2016,2016,2016277,4,Ohio,2016-10-05,2016-10-06,872,384,375,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_OH_100616.pdf
2016,2016,2016278,4,Ohio,2016-10-03,2016-10-06,812,357,341,https://www.scribd.com/document/326848657/TargetSmart-William-Mary-Poll-Ohio-Statewide-Wave-2
2016,2016,2016291,4,Ohio,2016-10-01,2016-10-04,405,178,170,http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_OH_100516/
2016,2016,2016279,4,Ohio,2016-09-27,2016-10-02,800,352,336,https://www.scribd.com/document/326538857/OH-Sen-Anzalone-Liszt-Grove-for-the-Ohio-Education-Association-Oct-2016?link_id=23&can_id=3988fa989da190d30e93d8a03b9a4393&source=email-morning-digest-oregon-republican-says-educated-women-cant-be-domestic-violenc
2016,2016,2016248,4,Ohio,2016-09-27,2016-10-02,497,209,234,https://web.archive.org/web/20161005111043/https://www.qu.edu/images/polling/ps/ps10032016_S27kmrd.pdf
2016,2016,2016280,4,Ohio,2016-09-15,2016-09-22,652,261,241,https://www.scribd.com/document/325387759/TargetSmart-William-Mary-Poll-Ohio-Statewide
2016,2016,2016281,4,Ohio,2016-09-18,2016-09-20,737,273,310,http://www.foxnews.com/politics/interactive/2016/09/21/fox-news-poll-ohio/
2016,2016,2016185,4,Ohio,2016-09-10,2016-09-19,400,156,164,http://www.democracycorps.com/attachments/article/1044/Dcorps_WV_Sept%20BG%20Deck_9.23.2016_release.pdf
2016,2016,2016282,4,Ohio,2016-09-09,2016-09-12,802,313,353,https://www.bloomberg.com/politics/articles/2016-09-14/ohio-poll
2016,2016,2016283,4,Ohio,2016-09-07,2016-09-12,769,315,354,http://i2.cdn.turner.com/cnn/2016/images/09/14/ohiopoll.pdf
2016,2016,2016292,4,Ohio,2016-09-07,2016-09-09,994,457,388,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/55tpi6jrz1/OH_ForRelease_20160911.pdf
2016,2016,2016293,5,Ohio,2016-10-17,2016-10-19,500,225,225,https://web.archive.org/web/20161021012339/http://www.suffolk.edu/news/67777.php#.WAmlgSTlYdI
2016,2016,2016294,5,Ohio,2016-09-12,2016-09-14,500,195,210,https://web.archive.org/web/20160915162634/http://www.suffolk.edu/news/67568.php#.V9rTY63lYdI
2016,2016,2016295,2,Oklahoma,2016-10-18,2016-10-20,530,159,318,http://soonerpoll.com/oklahoman-trump-solidifies-lead-in-oklahoma-poll-shows/
2016,2016,2016296,2,Oklahoma,2016-09-13,2016-09-15,515,185,263,http://newsok.com/clinton-gains-some-ground-on-trump-in-oklahoma-poll-shows/article/5518562
2016,2016,2016297,4,Oregon,2016-10-24,2016-10-29,504,207,171,https://web.archive.org/web/20161102153526/http://www.kptv.com/story/33544841/fox-12-dhm-poll-clinton-leads-trump-in-oregon-measure-97-trends-toward-defeat
2016,2016,2016298,4,Oregon,2016-10-04,2016-10-14,608,280,219,http://www.kgw.com/mb/news/politics/elections/kgworegonian-poll-measure-97-a-virtual-tie-clinton-brown-lead/337615312
2016,2016,2016299,4,Oregon,2016-10-06,2016-10-13,600,258,216,http://www.opb.org/news/series/election-2016/hillary-clinton-kate-brown-lead-in-new-opb-poll/
2016,2016,2016300,4,Oregon,2016-10-10,2016-10-12,654,314,249,http://www.surveyusa.com/client/PollReport.aspx?g=088d0066-02dc-4faa-affe-a321d1390f73
2016,2016,2016301,4,Oregon,2016-09-29,2016-10-01,605,272,200,http://res.cloudinary.com/bdy4ger4/image/upload/v1475532480/HOFFMAN_0916_SURVEY_REPORT_mdltu9.pdf
2016,2016,2016302,4,Oregon,2016-09-02,2016-09-07,610,262,171,https://web.archive.org/web/20160915122209/https://icitizen.com/insights/oregon-poll-results-september-2016/
2016,2016,2016303,4,Oregon,2016-09-01,2016-09-06,517,196,129,https://www.scribd.com/document/323304290/DHM-Oregon-Statewide-Survey-Media-Advisory-Annotated-Questionnaire-September-2016#from_embed
2016,2016,2016304,2,Pennsylvania,2016-10-30,2016-11-04,420,202,176,http://www.mcall.com/news/local/elections/mc-pa-poll-trump-clinton-toomey-mcginty-20161105-story.html
2016,2016,2016161,2,Pennsylvania,2016-10-31,2016-11-01,1050,504,462,https://cdn.americanprogress.org/content/uploads/sites/2/2016/11/03143903/NationalMemo112-Final.pdf
2016,2016,2016305,2,Pennsylvania,2016-10-27,2016-11-01,799,407,368,http://i2.cdn.turner.com/cnn/2016/images/11/02/relpa2.pdf
2016,2016,2016239,2,Pennsylvania,2016-10-27,2016-11-01,612,306,269,https://web.archive.org/web/20161104001657/https://poll.qu.edu/images/polling/ps/ps11022016_Sbyf37m.pdf/
2016,2016,2016306,2,Pennsylvania,2016-10-31,2016-10-31,2606,1329,1277,http://www.realclearpolitics.com/docs/2016/Gravis_PA_November_3rd_2016.pdf
2016,2016,2016307,2,Pennsylvania,2016-10-20,2016-10-26,420,193,172,https://web.archive.org/web/20161029112142/http://www.muhlenberg.edu/media/contentassets/pdf/about/polling/surveys/pennsylvania/PA-Pres_MidOct_Report.pdf
2016,2016,2016308,2,Pennsylvania,2016-10-06,2016-10-17,1467,660,572,https://web.archive.org/web/20161104020009/http://ipsos-na.com/download/pr.aspx?id=16069
2016,2016,2016045,2,Pennsylvania,2016-10-10,2016-10-16,660,337,297,https://web.archive.org/web/20161018214453/https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016309,2,Pennsylvania,2016-10-07,2016-10-11,806,411,339,http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r6h71fNtYgUc/v0
2016,2016,2016310,2,Pennsylvania,2016-10-03,2016-10-06,709,362,277,http://www.nbcnews.com/storyline/2016-presidential-debates/polls-clinton-ahead-florida-pennsylvania-n662076
2016,2016,2016248,2,Pennsylvania,2016-09-27,2016-10-02,535,257,230,https://web.archive.org/web/20161005111043/https://www.qu.edu/images/polling/ps/ps10032016_S27kmrd.pdf
2016,2016,2016046,2,Pennsylvania,2016-09-27,2016-09-28,886,434,390,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf
2016,2016,2016311,2,Pennsylvania,2016-09-20,2016-09-25,771,386,362,http://i2.cdn.turner.com/cnn/2016/images/09/26/relpa1.pdf
2016,2016,2016312,2,Pennsylvania,2016-09-19,2016-09-23,486,214,199,https://assets.documentcloud.org/documents/3113757/2016-Muhlenberg-College-Morning-Call-late.pdf
2016,2016,2016185,2,Pennsylvania,2016-09-10,2016-09-19,400,204,168,http://www.democracycorps.com/attachments/article/1044/Dcorps_WV_Sept%20BG%20Deck_9.23.2016_release.pdf
2016,2016,2016313,2,Pennsylvania,2016-09-12,2016-09-16,405,190,154,https://assets.documentcloud.org/documents/3110213/Election-poll-9-17-2016.pdf
2016,2016,2016314,3,Pennsylvania,2016-11-01,2016-11-02,2683,1234,1207,http://big.assets.huffingtonpost.com/ABC_PA_STATEWIDE110416.pdf
2016,2016,2016315,3,Pennsylvania,2016-10-30,2016-10-30,1249,562,537,http://www.realclearpolitics.com/docs/2016/Remington_Research_Pennsylvania_October_31_2016.pdf
2016,2016,2016316,3,Pennsylvania,2016-10-20,2016-10-22,1997,899,839,http://big.assets.huffingtonpost.com/PASTATEWIDE.pdf
2016,2016,2016317,4,Pennsylvania,2016-11-03,2016-11-06,1220,561,488,http://www.gravispolls.com/2016/11/multi-state-polls.html?m=1
2016,2016,2016318,4,Pennsylvania,2016-11-03,2016-11-05,1300,611,624,https://drive.google.com/file/d/0B4lhKxf9pMiteE9pZkcwQnZ3TVk/view
2016,2016,2016304,4,Pennsylvania,2016-10-30,2016-11-04,405,178,162,http://www.mcall.com/news/local/elections/mc-pa-poll-trump-clinton-toomey-mcginty-20161105-story.html
2016,2016,2016319,4,Pennsylvania,2016-11-02,2016-11-03,504,232,232,https://web.archive.org/web/20161105033203/http://harperpolling.com/polls/pennsylvania-statewide-poll--11-2-3
2016,2016,2016320,4,Pennsylvania,2016-10-31,2016-11-01,681,306,293,https://mgtvwhtm.files.wordpress.com/2016/11/toplines-statewideabc272-oct16.pdf
2016,2016,2016321,4,Pennsylvania,2016-10-29,2016-11-01,403,193,177,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_110216/
2016,2016,2016305,4,Pennsylvania,2016-10-27,2016-11-01,799,384,352,http://i2.cdn.turner.com/cnn/2016/images/11/02/relpa2.pdf
2016,2016,2016239,4,Pennsylvania,2016-10-27,2016-11-01,612,294,263,https://web.archive.org/web/20161104001657/https://poll.qu.edu/images/polling/ps/ps11022016_Sbyf37m.pdf/
2016,2016,2016306,4,Pennsylvania,2016-10-31,2016-10-31,2606,1225,1199,http://www.realclearpolitics.com/docs/2016/Gravis_PA_November_3rd_2016.pdf
2016,2016,2016322,4,Pennsylvania,2016-10-26,2016-10-30,652,319,248,http://www.fandm.edu/uploads/files/913809798323927231-f-m-poll-release-october-2016.pdf
2016,2016,2016323,4,Pennsylvania,2016-10-26,2016-10-28,1091,524,436,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2vh5tjbq8a/PA_Final_20161030.pdf
2016,2016,2016153,4,Pennsylvania,2016-10-25,2016-10-26,550,264,236,http://media.wix.com/ugd/3bebb2_16b97664735d4325b018b7b608477434.pdf
2016,2016,2016307,4,Pennsylvania,2016-10-20,2016-10-26,420,189,164,https://web.archive.org/web/20161029112142/http://www.muhlenberg.edu/media/contentassets/pdf/about/polling/surveys/pennsylvania/PA-Pres_MidOct_Report.pdf
2016,2016,2016324,4,Pennsylvania,2016-10-23,2016-10-25,824,379,321,https://web.archive.org/web/20161031052317/https://www.siena.edu/assets/files/news/PA_oct_release_final261.pdf
2016,2016,2016171,4,Pennsylvania,2016-10-17,2016-10-19,800,360,328,http://media.wix.com/ugd/3bebb2_98fe8b3559f64960a573ecad7dc22ec9.pdf
2016,2016,2016308,4,Pennsylvania,2016-10-06,2016-10-17,1467,660,557,https://web.archive.org/web/20161104020009/http://ipsos-na.com/download/pr.aspx?id=16069
2016,2016,2016045,4,Pennsylvania,2016-10-10,2016-10-16,660,310,271,https://web.archive.org/web/20161018214453/https://www.qu.edu/images/polling/ps/ps10172016_Sub62fgv.pdf
2016,2016,2016309,4,Pennsylvania,2016-10-07,2016-10-11,806,387,314,http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r6h71fNtYgUc/v0
2016,2016,2016325,4,Pennsylvania,2016-10-07,2016-10-10,1747,804,681,https://web.archive.org/web/20161019060204/http://luc.id/wp-content/uploads/2016/10/Pennsylvania-Results.pdf?link_id=23&can_id=3988fa989da190d30e93d8a03b9a4393&source=email-morning-digest-all-of-a-sudden-catherine-cortez-masto-jumps-into-the-lead-in-nevada&email_referrer=morning-digest-all-of-a-su
2016,2016,2016326,4,Pennsylvania,2016-10-04,2016-10-09,764,336,306,https://web.archive.org/web/20161014110852/https://mgtvwhtm.files.wordpress.com/2016/10/toplines-statewideabc27-oct16.pdf
2016,2016,2016290,4,Pennsylvania,2016-10-05,2016-10-07,997,479,399,http://www.cbsnews.com/news/poll-gender-gap-in-views-on-trumps-2005-tape/?ftag=CNM-00-10aab7i&linkId=29728068
2016,2016,2016310,4,Pennsylvania,2016-10-03,2016-10-06,709,347,262,http://www.nbcnews.com/storyline/2016-presidential-debates/polls-clinton-ahead-florida-pennsylvania-n662076
2016,2016,2016327,4,Pennsylvania,2016-09-30,2016-10-03,402,201,161,http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_100416/
2016,2016,2016328,4,Pennsylvania,2016-09-28,2016-10-02,496,233,188,http://www.fandm.edu/uploads/files/222225192411477697-f-m-poll-release-september-2016.pdf
2016,2016,2016248,4,Pennsylvania,2016-09-27,2016-10-02,535,241,219,https://web.archive.org/web/20161005111043/https://www.qu.edu/images/polling/ps/ps10032016_S27kmrd.pdf
2016,2016,2016046,4,Pennsylvania,2016-09-27,2016-09-28,886,399,346,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf
2016,2016,2016311,4,Pennsylvania,2016-09-20,2016-09-25,771,347,339,http://i2.cdn.turner.com/cnn/2016/images/09/26/relpa1.pdf
2016,2016,2016312,4,Pennsylvania,2016-09-19,2016-09-23,486,194,185,https://assets.documentcloud.org/documents/3113757/2016-Muhlenberg-College-Morning-Call-late.pdf
2016,2016,2016329,4,Pennsylvania,2016-09-12,2016-09-23,420,176,172,https://www.mercyhurst.edu/sites/default/files/uploads/%3Cem%3EEdit%20Simple%3C/em%3E%20MCAP%20Polls%20/mcap_presidential_poll_fall_2016.pdf
2016,2016,2016330,4,Pennsylvania,2016-09-21,2016-09-22,500,225,215,https://web.archive.org/web/20161001063827/http://harperpolling.com/polls/pennsylvania-statewide-poll--9-21-22
2016,2016,2016185,4,Pennsylvania,2016-09-10,2016-09-19,400,184,152,http://www.democracycorps.com/attachments/article/1044/Dcorps_WV_Sept%20BG%20Deck_9.23.2016_release.pdf
2016,2016,2016313,4,Pennsylvania,2016-09-12,2016-09-16,405,162,130,https://assets.documentcloud.org/documents/3110213/Election-poll-9-17-2016.pdf
2016,2016,2016024,4,Rhode Island,2016-10-02,2016-10-04,600,312,192,http://media.wix.com/ugd/3bebb2_7af2e664bfad4690bfb4a994b0f0836c.pdf
2016,2016,2016060,4,Rhode Island,2016-09-02,2016-09-05,800,352,328,https://www.peoplespunditdaily.com/polls/2016/09/07/trump-threatens-new-jersey-rhode-island-clinton-leads-new-england-states/
2016,2016,2016331,3,South Carolina,2016-09-07,2016-09-09,600,210,288,https://web.archive.org/web/20160914164515/http://www.postandcourier.com/20160913/160919767/trump-leads-in-new-sc-gop-poll-out-today
2016,2016,2016332,4,South Carolina,2016-10-30,2016-10-31,600,216,282,http://www.thestate.com/news/politics-government/article112299202.html
2016,2016,2016333,4,South Carolina,2016-09-18,2016-09-26,475,180,200,https://web.archive.org/web/20120321213048/http://www.winthrop.edu/winthroppoll/default.aspx?id=9804
2016,2016,2016334,4,South Carolina,2016-09-06,2016-09-12,1247,474,661,https://drive.google.com/file/d/0B4lhKxf9pMitUjZhbDJwVGQteTA/view
2016,2016,2016335,3,South Dakota,2016-10-18,2016-10-20,400,148,176,https://web.archive.org/web/20161026083052/http://www.keloland.com/news/politics/campaign/keloland-campaign-2016-poll/
2016,2016,2016336,4,South Dakota,2016-10-24,2016-10-26,600,210,294,https://web.archive.org/web/20161102155148/http://kelo.com/news/articles/2016/nov/01/poll-trump-thune-noem-maintain-leads-in-sd/
2016,2016,2016337,4,South Dakota,2016-10-19,2016-10-21,1115,413,535,http://www.ksfy.com/content/news/Poll-Trump-Thune-hold-double-digit-leads-in-South-Dakota-398112241.html
2016,2016,2016338,2,Tennessee,2016-09-28,2016-10-02,472,189,236,http://mtsupoll.org/2016/10/04/f2016pres/
2016,2016,2016339,4,Tennessee,2016-10-14,2016-10-17,508,173,224,https://icitizen.com/insights/tennessee-poll-results-october-2016-election/
2016,2016,2016338,4,Tennessee,2016-09-28,2016-10-02,472,179,236,http://mtsupoll.org/2016/10/04/f2016pres/
2016,2016,2016340,4,Tennessee,2016-09-19,2016-10-02,1000,330,440,http://www.tennessean.com/story/news/politics/2016/10/06/vanderbilt-poll-trump-leads-clinton-11-points-tennessee/91628616/
2016,2016,2016006,2,Texas,2016-10-30,2016-11-01,679,278,333,http://www.nbcnews.com/politics/2016-election/polls-trump-ahead-arizona-texas-deadlocked-georgia-n677626
2016,2016,2016341,2,Texas,2016-09-01,2016-09-11,502,181,211,http://www.texaslyceum.org/resources/Pictures/Texas%20Lyceum%202016%20Poll%20Topline.pdf
2016,2016,2016342,3,Texas,2016-10-22,2016-10-24,800,304,360,http://www.mystatesman.com/news/news/state-regional-govt-politics/new-texas-polls-shows-trump-with-small-but-safe-le/nsx2d/
2016,2016,2016343,4,Texas,2016-10-31,2016-11-01,700,245,343,http://media.wix.com/ugd/3bebb2_f1333cfb6e9f42ae9d2e9dd81053b33a.pdf
2016,2016,2016006,4,Texas,2016-10-30,2016-11-01,679,272,333,http://www.nbcnews.com/politics/2016-election/polls-trump-ahead-arizona-texas-deadlocked-georgia-n677626
2016,2016,2016344,4,Texas,2016-10-27,2016-10-29,980,382,510,https://www.cbsnews.com/dfw/news/donald-trump-surges-to-12-point-lead-in-texas/
2016,2016,2016345,4,Texas,2016-10-14,2016-10-23,959,403,432,https://www.texastribune.org/2016/10/27/uttt-poll-trump-holds-narrow-lead-over-clinton/
2016,2016,2016346,4,Texas,2016-10-20,2016-10-21,1031,443,474,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1zhdvfbx7y/TX_Final_20161023.pdf
2016,2016,2016347,4,Texas,2016-10-07,2016-10-15,1000,380,410,http://www.uh.edu/class/hobby/texas2016/
2016,2016,2016348,4,Texas,2016-10-10,2016-10-12,638,274,300,http://www.surveyusa.com/client/PollReport.aspx?g=faea8eba-c782-4534-8805-83846d8a5c55
2016,2016,2016349,4,Texas,2016-09-29,2016-10-01,780,296,351,https://www.cbsnews.com/dfw/news/trump-leads-clinton-gains-in-latest-texas-ktvt-cbs-11-dixie-strategies-poll/
2016,2016,2016341,4,Texas,2016-09-01,2016-09-11,502,161,196,http://www.texaslyceum.org/resources/Pictures/Texas%20Lyceum%202016%20Poll%20Topline.pdf
2016,2016,2016350,4,Texas,2016-09-07,2016-09-10,700,252,294,http://media.wix.com/ugd/3bebb2_01dca97a9c05411984c50df92d62cf50.pdf
2016,2016,2016351,4,Utah,2016-11-03,2016-11-05,1352,406,541,https://drive.google.com/file/d/0B4lhKxf9pMitMnpma3JKTjh4aGs/view
2016,2016,2016352,4,Utah,2016-10-29,2016-10-31,750,232,315,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/utah/questions_election_2016_utah_president_senate_october_29_31_2016
2016,2016,2016353,4,Utah,2016-10-23,2016-10-24,750,210,240,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/utah/questions_election_2016_utah_president_senate_october_23_24_2016
2016,2016,2016354,5,Utah,2016-11-01,2016-11-03,500,120,165,http://www.deseretnews.com/article/865666429/New-poll-shows-voter-uncertainty-about-Trump-lead-in-Utah.html
2016,2016,2016343,5,Utah,2016-11-01,2016-11-02,1000,200,400,http://media.wix.com/ugd/3bebb2_f1333cfb6e9f42ae9d2e9dd81053b33a.pdf
2016,2016,2016355,5,Utah,2016-10-30,2016-11-02,402,125,149,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_UT_110316/
2016,2016,2016356,5,Utah,2016-10-30,2016-10-31,1424,413,498,https://www.scribd.com/document/330023731/UTAH-Final
2016,2016,2016357,5,Utah,2016-10-20,2016-10-27,823,198,263,https://www.scribd.com/document/329381966/Tribune-Presidential-Poll
2016,2016,2016171,5,Utah,2016-10-17,2016-10-19,700,168,189,http://media.wix.com/ugd/3bebb2_98fe8b3559f64960a573ecad7dc22ec9.pdf
2016,2016,2016358,5,Utah,2016-10-15,2016-10-16,750,210,225,http://heatst.com/world/exclusive-evan-mcmullin-utah-poll-independent-conservative-ties-trump/
2016,2016,2016359,5,Utah,2016-10-12,2016-10-14,951,190,352,https://scribd.com/document/327758570/CBS-News-Battleground-Tracker-Utah-Oct-16
2016,2016,2016360,5,Utah,2016-10-10,2016-10-12,403,113,137,http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_UT_101316/
2016,2016,2016362,5,Utah,2016-10-10,2016-10-11,500,130,130,https://www.dropbox.com/s/1p9dm1e1w184c3s/UT%20Statewide%20Presidential%20Polling%20October%202016%20Memo%20-%20Y2.pdf?dl=0
2016,2016,2016363,5,Utah,2016-09-12,2016-09-19,820,205,279,http://www.sltrib.com/home/4390081-155/new-tribune-hinckley-poll-trump-leads-clinton
2016,2016,2016364,6,Utah,2016-10-12,2016-10-18,818,204,245,http://utahpolicy.com/index.php/features/today-at-utah-policy/11183-trump-leads-mcmullin-by-one-point-among-likely-utah-voters
2016,2016,2016365,6,Utah,2016-09-01,2016-09-09,605,145,236,http://utahpolicy.com/index.php/features/today-at-utah-policy/10765-poll-trump-holds-15-point-lead-over-clinton-in-utah
2016,2016,2016366,4,Vermont,2016-10-24,2016-10-26,1052,547,274,http://rrhelections.com/index.php/2016/10/28/rrh-elections-vermont-poll-phil-scott-r-leads-sue-minter-d-45-38-for-governor/
2016,2016,2016367,4,Vermont,2016-10-19,2016-10-22,603,302,133,https://web.archive.org/web/20161027120938/http://www.wcax.com/story/33487111/wcax-poll-vermonters-strongly-favor-clinton
2016,2016,2016368,4,Vermont,2016-09-29,2016-10-14,650,292,111,http://digital.vpr.net/post/vpr-poll-overall-results-full-data#vpr-poll-oct2016-files-downloads
2016,2016,2016060,4,Vermont,2016-09-02,2016-09-05,600,282,156,https://www.peoplespunditdaily.com/polls/2016/09/07/trump-threatens-new-jersey-rhode-island-clinton-leads-new-england-states/
2016,2016,2016043,2,Virginia,2016-11-03,2016-11-04,1238,631,557,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_COMIVA_110416.pdf
2016,2016,2016369,2,Virginia,2016-10-29,2016-11-01,654,320,262,http://www.roanoke.edu/about/news/rc_poll_nov_2016_politics
